##########################################################################################
################## Effectiveness Evaluation for ErrorInducedQuery-BM25 ###################
##########################################################################################

Evaluation Measures:
MAP: 0.22
MRR: 0.54
--------------------------------------------------------------------------------

QueryID: 1
P@K = 5: 0.333333
P@K = 20: 0.142857


Precision & Recall Tables

QueryID      DocId          Rank      R/N      Recall      Precision      
2         CACM-2138         77        N         1.00         0.038961
2         CACM-1748         78        N         1.00         0.038462
2         CACM-2621         79        N         1.00         0.037975
2         CACM-1915         80        N         1.00         0.037500
2         CACM-2379         81        N         1.00         0.037037
2         CACM-1010         82        N         1.00         0.036585
2         CACM-2304         83        N         1.00         0.036145
2         CACM-2177         84        N         1.00         0.035714
2         CACM-2868         85        N         1.00         0.035294
2         CACM-2704         86        N         1.00         0.034884
2         CACM-1902         87        N         1.00         0.034483
2         CACM-1032         88        N         1.00         0.034091
2         CACM-2874         89        N         1.00         0.033708
2         CACM-2493         90        N         1.00         0.033333
2         CACM-2276         91        N         1.00         0.032967
2         CACM-0408         92        N         1.00         0.032609
2         CACM-0679         93        N         1.00         0.032258
2         CACM-1264         94        N         1.00         0.031915
2         CACM-3130         95        N         1.00         0.031579
2         CACM-2923         96        N         1.00         0.031250
2         CACM-2144         97        N         1.00         0.030928
2         CACM-1454         98        N         1.00         0.030612
2         CACM-2916         99        N         1.00         0.030303
2         CACM-0981         100       N         1.00         0.030000


QueryID: 3
P@K = 5: 0.166667
P@K = 20: 0.047619


Precision & Recall Tables

QueryID      DocId          Rank      R/N      Recall      Precision      
--------------------------------------------------------------------------------
3         CACM-0637         1         N         0.00         0.000000
3         CACM-1572         2         N         0.00         0.000000
3         CACM-1807         3         R         0.17         0.333333
3         CACM-2886         4         N         0.17         0.250000
3         CACM-1194         5         N         0.17         0.200000
3         CACM-1787         6         N         0.17         0.166667
3         CACM-1533         7         N         0.17         0.142857
3         CACM-2542         8         N         0.17         0.125000
3         CACM-2534         9         N         0.17         0.111111
3         CACM-2423         10        N         0.17         0.100000
3         CACM-2217         11        N         0.17         0.090909
3         CACM-2897         12        N         0.17         0.083333
3         CACM-2111         13        N         0.17         0.076923
3         CACM-2061         14        N         0.17         0.071429
3         CACM-2341         15        N         0.17         0.066667
3         CACM-1135         16        N         0.17         0.062500
3         CACM-2887         17        N         0.17         0.058824
3         CACM-0464         18        N         0.17         0.055556
3         CACM-3077         19        N         0.17         0.052632
3         CACM-2598         20        N         0.17         0.050000
3         CACM-1003         21        N         0.17         0.047619
3         CACM-2470         22        N         0.17         0.045455
3         CACM-2175         23        N         0.17         0.043478
3         CACM-2864         24        N         0.17         0.041667
3         CACM-3080         25        N         0.17         0.040000
3         CACM-1916         26        N         0.17         0.038462
3         CACM-1543         27        N         0.17         0.037037
3         CACM-2684         28        N         0.17         0.035714
3         CACM-1947         29        R         0.33         0.068966
3         CACM-1206         30        N         0.33         0.066667
3         CACM-1650         31        N         0.33         0.064516
3         CACM-1728         32        N         0.33         0.062500
3         CACM-2989         33        N         0.33         0.060606
3         CACM-3103         34        N         0.33         0.058824
3         CACM-2929         35        N         0.33         0.057143
3         CACM-2247         36        N         0.33         0.055556
3         CACM-3056         37        N         0.33         0.054054
3         CACM-2918         38        N         0.33         0.052632
3         CACM-1170         39        N         0.33         0.051282
3         CACM-2254         40        N         0.33         0.050000
3         CACM-2064         41        N         0.33         0.048780
3         CACM-2344         42        N         0.33         0.047619
3         CACM-1386         43        N         0.33         0.046512
3         CACM-1591         44        N         0.33         0.045455
3         CACM-2970         45        N         0.33         0.044444
3         CACM-1236         46        N         0.33         0.043478
3         CACM-2794         47        N         0.33         0.042553
3         CACM-2921         48        N         0.33         0.041667
3         CACM-2421         49        N         0.33         0.040816
3         CACM-1012         50        N         0.33         0.040000
3         CACM-1976         51        N         0.33         0.039216
3         CACM-3028         52        N         0.33         0.038462
3         CACM-1928         53        N         0.33         0.037736
3         CACM-2138         54        N         0.33         0.037037
3         CACM-2667         55        N         0.33         0.036364
3         CACM-0854         56        N         0.33         0.035714
3         CACM-2195         57        N         0.33         0.035088
3         CACM-1457         58        N         0.33         0.034483
3         CACM-2233         59        N         0.33         0.033898
3         CACM-2990         60        N         0.33         0.033333
3         CACM-2846         61        N         0.33         0.032787
3         CACM-1456         62        N         0.33         0.032258
3         CACM-1877         63        N         0.33         0.031746
3         CACM-1671         64        N         0.33         0.031250
3         CACM-1664         65        N         0.33         0.030769
3         CACM-3069         66        N         0.33         0.030303
3         CACM-3033         67        N         0.33         0.029851
3         CACM-1387         68        N         0.33         0.029412
3         CACM-2208         69        N         0.33         0.028986
3         CACM-2718         70        N         0.33         0.028571
3         CACM-0696         71        N         0.33         0.028169
3         CACM-1159         72        N         0.33         0.027778
3         CACM-2652         73        N         0.33         0.027397
3         CACM-1844         74        N         0.33         0.027027
3         CACM-1951         75        N         0.33         0.026667
3         CACM-3002         76        N         0.33         0.026316
3         CACM-2202         77        N         0.33         0.025974
3         CACM-2631         78        N         0.33         0.025641
3         CACM-2739         79        N         0.33         0.025316
3         CACM-3048         80        N         0.33         0.025000
3         CACM-1348         81        N         0.33         0.024691
3         CACM-3200         82        N         0.33         0.024390
3         CACM-2905         83        N         0.33         0.024096
3         CACM-3036         84        N         0.33         0.023810
3         CACM-2424         85        N         0.33         0.023529
3         CACM-2928         86        N         0.33         0.023256
3         CACM-2092         87        N         0.33         0.022989
3         CACM-1503         88        N         0.33         0.022727
3         CACM-2978         89        N         0.33         0.022472
3         CACM-1381         90        N         0.33         0.022222
3         CACM-2245         91        N         0.33         0.021978
3         CACM-1423         92        N         0.33         0.021739
3         CACM-3157         93        N         0.33         0.021505
3         CACM-2841         94        N         0.33         0.021277
3         CACM-2451         95        N         0.33         0.021053
3         CACM-2130         96        N         0.33         0.020833
3         CACM-2354         97        N         0.33         0.020619
3         CACM-0605         98        N         0.33         0.020408
3         CACM-1846         99        N         0.33         0.020202
3         CACM-2808         100       N         0.33         0.020000


QueryID: 4
P@K = 5: 0.000000
P@K = 20: 0.000000


Precision & Recall Tables

QueryID      DocId          Rank      R/N      Recall      Precision      
--------------------------------------------------------------------------------
4         CACM-1829         1         N         0.00         0.000000
4         CACM-2931         2         N         0.00         0.000000
4         CACM-1844         3         N         0.00         0.000000
4         CACM-3041         4         N         0.00         0.000000
4         CACM-2342         5         N         0.00         0.000000
4         CACM-1978         6         N         0.00         0.000000
4         CACM-2233         7         N         0.00         0.000000
4         CACM-2198         8         N         0.00         0.000000
4         CACM-2619         9         N         0.00         0.000000
4         CACM-1135         10        N         0.00         0.000000
4         CACM-2377         11        N         0.00         0.000000
4         CACM-2929         12        N         0.00         0.000000
4         CACM-1699         13        N         0.00         0.000000
4         CACM-2554         14        N         0.00         0.000000
4         CACM-0321         15        N         0.00         0.000000
4         CACM-1908         16        N         0.00         0.000000
4         CACM-3015         17        N         0.00         0.000000
4         CACM-2692         18        N         0.00         0.000000
4         CACM-3018         19        N         0.00         0.000000
4         CACM-2054         20        N         0.00         0.000000
4         CACM-1705         21        N         0.00         0.000000
4         CACM-1506         22        N         0.00         0.000000
4         CACM-1591         23        N         0.00         0.000000
4         CACM-1727         24        N         0.00         0.000000
4         CACM-1742         25        N         0.00         0.000000
4         CACM-2210         26        N         0.00         0.000000
4         CACM-1325         27        N         0.00         0.000000
4         CACM-2883         28        N         0.00         0.000000
4         CACM-1710         29        N         0.00         0.000000
4         CACM-1143         30        N         0.00         0.000000
4         CACM-2920         31        N         0.00         0.000000
4         CACM-1454         32        N         0.00         0.000000
4         CACM-1681         33        N         0.00         0.000000
4         CACM-2753         34        N         0.00         0.000000
4         CACM-1543         35        N         0.00         0.000000
4         CACM-3153         36        N         0.00         0.000000
4         CACM-2851         37        N         0.00         0.000000
4         CACM-2812         38        N         0.00         0.000000
4         CACM-2536         39        N         0.00         0.000000
4         CACM-1939         40        N         0.00         0.000000
4         CACM-2940         41        N         0.00         0.000000
4         CACM-1099         42        N         0.00         0.000000
4         CACM-2186         43        N         0.00         0.000000
4         CACM-1811         44        R         0.08         0.022727
4         CACM-0616         45        N         0.08         0.022222
4         CACM-3013         46        N         0.08         0.021739
4         CACM-0675         47        N         0.08         0.021277
4         CACM-2188         48        N         0.08         0.020833
4         CACM-2794         49        N         0.08         0.020408
4         CACM-3001         50        N         0.08         0.020000
4         CACM-1665         51        N         0.08         0.019608
4         CACM-2598         52        N         0.08         0.019231
4         CACM-1671         53        N         0.08         0.018868
4         CACM-2451         54        N         0.08         0.018519
4         CACM-1366         55        N         0.08         0.018182
4         CACM-3138         56        N         0.08         0.017857
4         CACM-1609         57        N         0.08         0.017544
4         CACM-2184         58        N         0.08         0.017241
4         CACM-1695         59        N         0.08         0.016949
4         CACM-1936         60        N         0.08         0.016667
4         CACM-1605         61        N         0.08         0.016393
4         CACM-1083         62        N         0.08         0.016129
4         CACM-2483         63        N         0.08         0.015873
4         CACM-0796         64        N         0.08         0.015625
4         CACM-2344         65        N         0.08         0.015385
4         CACM-1906         66        N         0.08         0.015152
4         CACM-1234         67        N         0.08         0.014925
4         CACM-2314         68        N         0.08         0.014706
4         CACM-1525         69        N         0.08         0.014493
4         CACM-3092         70        N         0.08         0.014286
4         CACM-2501         71        N         0.08         0.014085
4         CACM-2702         72        N         0.08         0.013889
4         CACM-2592         73        N         0.08         0.013699
4         CACM-2606         74        N         0.08         0.013514
4         CACM-2620         75        N         0.08         0.013333
4         CACM-1433         76        N         0.08         0.013158
4         CACM-2546         77        N         0.08         0.012987
4         CACM-1534         78        N         0.08         0.012821
4         CACM-1398         79        N         0.08         0.012658
4         CACM-2438         80        N         0.08         0.012500
4         CACM-2287         81        N         0.08         0.012346
4         CACM-1862         82        N         0.08         0.012195
4         CACM-2252         83        N         0.08         0.012048
4         CACM-2003         84        N         0.08         0.011905
4         CACM-2684         85        N         0.08         0.011765
4         CACM-2484         86        N         0.08         0.011628
4         CACM-2369         87        N         0.08         0.011494
4         CACM-0695         88        N         0.08         0.011364
4         CACM-1602         89        N         0.08         0.011236
4         CACM-2750         90        N         0.08         0.011111
4         CACM-2948         91        N         0.08         0.010989
4         CACM-2922         92        N         0.08         0.010870
4         CACM-1931         93        N         0.08         0.010753
4         CACM-2051         94        N         0.08         0.010638
4         CACM-2402         95        N         0.08         0.010526
4         CACM-1623         96        N         0.08         0.010417
4         CACM-2925         97        N         0.08         0.010309
4         CACM-1550         98        N         0.08         0.010204
4         CACM-1003         99        N         0.08         0.010101
4         CACM-2390         100       N         0.08         0.010000


QueryID: 5
P@K = 5: 0.166667
P@K = 20: 0.047619


Precision & Recall Tables

QueryID      DocId          Rank      R/N      Recall      Precision      
--------------------------------------------------------------------------------
5         CACM-2035         1         R         0.12         1.000000
5         CACM-1829         2         N         0.12         0.500000
5         CACM-2003         3         N         0.12         0.333333
5         CACM-1698         4         N         0.12         0.250000
5         CACM-1671         5         N         0.12         0.200000
5         CACM-1699         6         N         0.12         0.166667
5         CACM-2622         7         N         0.12         0.142857
5         CACM-1978         8         N         0.12         0.125000
5         CACM-1589         9         N         0.12         0.111111
5         CACM-1827         10        N         0.12         0.100000
5         CACM-1844         11        N         0.12         0.090909
5         CACM-1188         12        N         0.12         0.083333
5         CACM-1937         13        N         0.12         0.076923
5         CACM-2841         14        N         0.12         0.071429
5         CACM-2483         15        N         0.12         0.066667
5         CACM-1194         16        N         0.12         0.062500
5         CACM-1695         17        N         0.12         0.058824
5         CACM-1602         18        N         0.12         0.055556
5         CACM-2812         19        N         0.12         0.052632
5         CACM-3087         20        N         0.12         0.050000
5         CACM-2887         21        N         0.12         0.047619
5         CACM-2985         22        N         0.12         0.045455
5         CACM-2198         23        N         0.12         0.043478
5         CACM-2786         24        N         0.12         0.041667
5         CACM-1747         25        N         0.12         0.040000
5         CACM-2167         26        N         0.12         0.038462
5         CACM-2188         27        N         0.12         0.037037
5         CACM-2181         28        N         0.12         0.035714
5         CACM-1543         29        N         0.12         0.034483
5         CACM-1738         30        N         0.12         0.033333
5         CACM-2054         31        N         0.12         0.032258
5         CACM-3092         32        N         0.12         0.031250
5         CACM-3025         33        N         0.12         0.030303
5         CACM-1939         34        N         0.12         0.029412
5         CACM-1307         35        R         0.25         0.057143
5         CACM-1703         36        N         0.25         0.055556
5         CACM-1605         37        N         0.25         0.054054
5         CACM-2357         38        N         0.25         0.052632
5         CACM-0695         39        N         0.25         0.051282
5         CACM-1750         40        N         0.25         0.050000
5         CACM-1960         41        N         0.25         0.048780
5         CACM-2106         42        N         0.25         0.047619
5         CACM-2535         43        N         0.25         0.046512
5         CACM-2629         44        N         0.25         0.045455
5         CACM-2145         45        N         0.25         0.044444
5         CACM-1764         46        N         0.25         0.043478
5         CACM-2873         47        N         0.25         0.042553
5         CACM-1608         48        N         0.25         0.041667
5         CACM-2377         49        N         0.25         0.040816
5         CACM-2753         50        N         0.25         0.040000
5         CACM-1680         51        N         0.25         0.039216
5         CACM-2931         52        N         0.25         0.038462
5         CACM-1143         53        N         0.25         0.037736
5         CACM-1769         54        N         0.25         0.037037
5         CACM-1206         55        N         0.25         0.036364
5         CACM-1160         56        N         0.25         0.035714
5         CACM-2876         57        N         0.25         0.035088
5         CACM-1930         58        N         0.25         0.034483
5         CACM-1410         59        N         0.25         0.033898
5         CACM-1664         60        N         0.25         0.033333
5         CACM-2542         61        N         0.25         0.032787
5         CACM-2771         62        N         0.25         0.032258
5         CACM-2820         63        R         0.38         0.047619
5         CACM-2299         64        R         0.50         0.062500
5         CACM-1810         65        N         0.50         0.061538
5         CACM-1033         66        N         0.50         0.060606
5         CACM-2705         67        N         0.50         0.059701
5         CACM-2105         68        N         0.50         0.058824
5         CACM-2951         69        N         0.50         0.057971
5         CACM-1487         70        N         0.50         0.057143
5         CACM-2138         71        N         0.50         0.056338
5         CACM-2947         72        N         0.50         0.055556
5         CACM-1642         73        N         0.50         0.054795
5         CACM-1409         74        N         0.50         0.054054
5         CACM-2878         75        N         0.50         0.053333
5         CACM-1392         76        N         0.50         0.052632
5         CACM-1135         77        N         0.50         0.051948
5         CACM-2990         78        N         0.50         0.051282
5         CACM-2390         79        N         0.50         0.050633
5         CACM-3024         80        N         0.50         0.050000
5         CACM-1962         81        N         0.50         0.049383
5         CACM-2811         82        N         0.50         0.048780
5         CACM-3077         83        N         0.50         0.048193
5         CACM-3147         84        N         0.50         0.047619
5         CACM-2710         85        N         0.50         0.047059
5         CACM-1652         86        N         0.50         0.046512
5         CACM-2645         87        N         0.50         0.045977
5         CACM-2396         88        N         0.50         0.045455
5         CACM-1454         89        N         0.50         0.044944
5         CACM-3026         90        N         0.50         0.044444
5         CACM-1010         91        N         0.50         0.043956
5         CACM-3033         92        N         0.50         0.043478
5         CACM-1159         93        N         0.50         0.043011
5         CACM-2319         94        N         0.50         0.042553
5         CACM-1572         95        N         0.50         0.042105
5         CACM-3012         96        N         0.50         0.041667
5         CACM-3153         97        N         0.50         0.041237
5         CACM-1862         98        N         0.50         0.040816
5         CACM-2233         99        N         0.50         0.040404
5         CACM-2061         100       N         0.50         0.040000


QueryID: 6
P@K = 5: 0.166667
P@K = 20: 0.047619


Precision & Recall Tables

QueryID      DocId          Rank      R/N      Recall      Precision      
--------------------------------------------------------------------------------
6         CACM-0695         1         N         0.00         0.000000
6         CACM-1543         2         R         0.33         0.500000
6         CACM-2931         3         N         0.33         0.333333
6         CACM-0670         4         N         0.33         0.250000
6         CACM-3077         5         N         0.33         0.200000
6         CACM-2176         6         N         0.33         0.166667
6         CACM-2233         7         N         0.33         0.142857
6         CACM-0321         8         N         0.33         0.125000
6         CACM-2046         9         N         0.33         0.111111
6         CACM-2810         10        N         0.33         0.100000
6         CACM-2263         11        N         0.33         0.090909
6         CACM-2622         12        N         0.33         0.083333
6         CACM-1928         13        N         0.33         0.076923
6         CACM-0531         14        N         0.33         0.071429
6         CACM-3076         15        N         0.33         0.066667
6         CACM-2978         16        N         0.33         0.062500
6         CACM-1856         17        N         0.33         0.058824
6         CACM-1046         18        N         0.33         0.055556
6         CACM-2060         19        N         0.33         0.052632
6         CACM-3080         20        N         0.33         0.050000
6         CACM-2314         21        N         0.33         0.047619
6         CACM-2828         22        R         0.67         0.090909
6         CACM-1978         23        N         0.67         0.086957
6         CACM-1727         24        N         0.67         0.083333
6         CACM-1664         25        N         0.67         0.080000
6         CACM-3002         26        N         0.67         0.076923
6         CACM-1827         27        N         0.67         0.074074
6         CACM-1366         28        N         0.67         0.071429
6         CACM-1234         29        N         0.67         0.068966
6         CACM-2572         30        N         0.67         0.066667
6         CACM-2307         31        N         0.67         0.064516
6         CACM-3094         32        N         0.67         0.062500
6         CACM-2092         33        N         0.67         0.060606
6         CACM-2886         34        N         0.67         0.058824
6         CACM-3138         35        N         0.67         0.057143
6         CACM-1877         36        N         0.67         0.055556
6         CACM-2342         37        N         0.67         0.054054
6         CACM-1847         38        N         0.67         0.052632
6         CACM-1572         39        N         0.67         0.051282
6         CACM-1726         40        N         0.67         0.050000
6         CACM-1381         41        N         0.67         0.048780
6         CACM-2598         42        N         0.67         0.047619
6         CACM-1614         43        N         0.67         0.046512
6         CACM-0796         44        N         0.67         0.045455
6         CACM-1032         45        N         0.67         0.044444
6         CACM-0675         46        N         0.67         0.043478
6         CACM-2297         47        N         0.67         0.042553
6         CACM-1930         48        N         0.67         0.041667
6         CACM-0397         49        N         0.67         0.040816
6         CACM-2383         50        N         0.67         0.040000
6         CACM-1423         51        N         0.67         0.039216
6         CACM-1748         52        N         0.67         0.038462
6         CACM-2526         53        N         0.67         0.037736
6         CACM-2264         54        N         0.67         0.037037
6         CACM-2916         55        N         0.67         0.036364
6         CACM-2993         56        N         0.67         0.035714
6         CACM-2216         57        N         0.67         0.035088
6         CACM-2167         58        N         0.67         0.034483
6         CACM-1425         59        N         0.67         0.033898
6         CACM-2846         60        N         0.67         0.033333
6         CACM-2905         61        N         0.67         0.032787
6         CACM-2726         62        N         0.67         0.032258
6         CACM-0320         63        N         0.67         0.031746
6         CACM-3033         64        N         0.67         0.031250
6         CACM-1206         65        N         0.67         0.030769
6         CACM-2892         66        N         0.67         0.030303
6         CACM-1885         67        N         0.67         0.029851
6         CACM-2887         68        N         0.67         0.029412
6         CACM-2871         69        N         0.67         0.028986
6         CACM-3048         70        N         0.67         0.028571
6         CACM-2940         71        N         0.67         0.028169
6         CACM-3150         72        N         0.67         0.027778
6         CACM-1457         73        N         0.67         0.027397
6         CACM-1853         74        N         0.67         0.027027
6         CACM-2438         75        N         0.67         0.026667
6         CACM-3000         76        N         0.67         0.026316
6         CACM-1194         77        N         0.67         0.025974
6         CACM-2003         78        N         0.67         0.025641
6         CACM-1771         79        N         0.67         0.025316
6         CACM-1665         80        N         0.67         0.025000
6         CACM-2142         81        N         0.67         0.024691
6         CACM-1700         82        N         0.67         0.024390
6         CACM-2144         83        N         0.67         0.024096
6         CACM-2722         84        N         0.67         0.023810
6         CACM-0040         85        N         0.67         0.023529
6         CACM-2697         86        N         0.67         0.023256
6         CACM-2215         87        N         0.67         0.022989
6         CACM-1199         88        N         0.67         0.022727
6         CACM-1728         89        N         0.67         0.022472
6         CACM-0495         90        N         0.67         0.022222
6         CACM-2805         91        N         0.67         0.021978
6         CACM-2166         92        N         0.67         0.021739
6         CACM-2864         93        N         0.67         0.021505
6         CACM-0441         94        N         0.67         0.021277
6         CACM-3125         95        N         0.67         0.021053
6         CACM-1145         96        N         0.67         0.020833
6         CACM-2841         97        N         0.67         0.020619
6         CACM-1650         98        N         0.67         0.020408
6         CACM-1805         99        N         0.67         0.020202
6         CACM-1829         100       N         0.67         0.020000


