##########################################################################################
###################### Effectiveness Evaluation for NoTextTran-SQLM ######################
##########################################################################################

Evaluation Measures:
MAP: 0.01
MRR: 0.05
--------------------------------------------------------------------------------

QueryID: 1
P@K = 5: 0.000000
P@K = 20: 0.000000


Precision & Recall Tables

QueryID      DocId          Rank      R/N      Recall      Precision      
1         CACM-0067         39        N         0.00         0.000000
1         CACM-0031         40        N         0.00         0.000000
1         CACM-0767         41        N         0.00         0.000000
1         CACM-2426         42        N         0.00         0.000000
1         CACM-1276         43        N         0.00         0.000000
1         CACM-0908         44        N         0.00         0.000000
1         CACM-0145         45        N         0.00         0.000000
1         CACM-0034         46        N         0.00         0.000000
1         CACM-0398         47        N         0.00         0.000000
1         CACM-2607         48        N         0.00         0.000000
1         CACM-2822         49        N         0.00         0.000000
1         CACM-0860         50        N         0.00         0.000000
1         CACM-1970         51        N         0.00         0.000000
1         CACM-1563         52        N         0.00         0.000000
1         CACM-1103         53        N         0.00         0.000000
1         CACM-0984         54        N         0.00         0.000000
1         CACM-0820         55        N         0.00         0.000000
1         CACM-0599         56        N         0.00         0.000000
1         CACM-0528         57        N         0.00         0.000000
1         CACM-0490         58        N         0.00         0.000000
1         CACM-0311         59        N         0.00         0.000000
1         CACM-0162         60        N         0.00         0.000000
1         CACM-0154         61        N         0.00         0.000000
1         CACM-1107         62        N         0.00         0.000000
1         CACM-0999         63        N         0.00         0.000000
1         CACM-0866         64        N         0.00         0.000000
1         CACM-1027         65        N         0.00         0.000000
1         CACM-0680         66        N         0.00         0.000000
1         CACM-0642         67        N         0.00         0.000000
1         CACM-0072         68        N         0.00         0.000000
1         CACM-0032         69        N         0.00         0.000000
1         CACM-2814         70        N         0.00         0.000000
1         CACM-2509         71        N         0.00         0.000000
1         CACM-1701         72        N         0.00         0.000000
1         CACM-1508         73        N         0.00         0.000000
1         CACM-1284         74        N         0.00         0.000000
1         CACM-1149         75        N         0.00         0.000000
1         CACM-1058         76        N         0.00         0.000000
1         CACM-0910         77        N         0.00         0.000000
1         CACM-0845         78        N         0.00         0.000000
1         CACM-0816         79        N         0.00         0.000000
1         CACM-0815         80        N         0.00         0.000000
1         CACM-0475         81        N         0.00         0.000000
1         CACM-0279         82        N         0.00         0.000000
1         CACM-0270         83        N         0.00         0.000000
1         CACM-0230         84        N         0.00         0.000000
1         CACM-0091         85        N         0.00         0.000000
1         CACM-0075         86        N         0.00         0.000000
1         CACM-0045         87        N         0.00         0.000000
1         CACM-0043         88        N         0.00         0.000000
1         CACM-0035         89        N         0.00         0.000000
1         CACM-0028         90        N         0.00         0.000000
1         CACM-0026         91        N         0.00         0.000000
1         CACM-1306         92        N         0.00         0.000000
1         CACM-1106         93        N         0.00         0.000000
1         CACM-0148         94        N         0.00         0.000000
1         CACM-0135         95        N         0.00         0.000000
1         CACM-0061         96        N         0.00         0.000000
1         CACM-0195         97        N         0.00         0.000000
1         CACM-2573         98        N         0.00         0.000000
1         CACM-1142         99        N         0.00         0.000000
1         CACM-0636         100       N         0.00         0.000000


QueryID: 2
P@K = 5: 0.000000
P@K = 20: 0.000000


Precision & Recall Tables

QueryID      DocId          Rank      R/N      Recall      Precision      
--------------------------------------------------------------------------------
2         CACM-2002         1         N         0.00         0.000000
2         CACM-1684         2         N         0.00         0.000000
2         CACM-1251         3         N         0.00         0.000000
2         CACM-0797         4         N         0.00         0.000000
2         CACM-2006         5         N         0.00         0.000000
2         CACM-1833         6         N         0.00         0.000000
2         CACM-0986         7         N         0.00         0.000000
2         CACM-0463         8         N         0.00         0.000000
2         CACM-3116         9         N         0.00         0.000000
2         CACM-1289         10        N         0.00         0.000000
2         CACM-2733         11        N         0.00         0.000000
2         CACM-2005         12        N         0.00         0.000000
2         CACM-1131         13        N         0.00         0.000000
2         CACM-0721         14        N         0.00         0.000000
2         CACM-1395         15        N         0.00         0.000000
2         CACM-1065         16        N         0.00         0.000000
2         CACM-0606         17        N         0.00         0.000000
2         CACM-3172         18        N         0.00         0.000000
2         CACM-2517         19        N         0.00         0.000000
2         CACM-1422         20        N         0.00         0.000000
2         CACM-0427         21        N         0.00         0.000000
2         CACM-2084         22        N         0.00         0.000000
2         CACM-1414         23        N         0.00         0.000000
2         CACM-1335         24        N         0.00         0.000000
2         CACM-1302         25        N         0.00         0.000000
2         CACM-1119         26        N         0.00         0.000000
2         CACM-1064         27        N         0.00         0.000000
2         CACM-2246         28        N         0.00         0.000000
2         CACM-1793         29        N         0.00         0.000000
2         CACM-1290         30        N         0.00         0.000000
2         CACM-1063         31        N         0.00         0.000000
2         CACM-2912         32        N         0.00         0.000000
2         CACM-2680         33        N         0.00         0.000000
2         CACM-2116         34        N         0.00         0.000000
2         CACM-1490         35        N         0.00         0.000000
2         CACM-1417         36        N         0.00         0.000000
2         CACM-1085         37        N         0.00         0.000000
2         CACM-2117         38        N         0.00         0.000000
2         CACM-1442         39        N         0.00         0.000000
2         CACM-0983         40        N         0.00         0.000000
2         CACM-1971         41        N         0.00         0.000000
2         CACM-0174         42        N         0.00         0.000000
2         CACM-1476         43        N         0.00         0.000000
2         CACM-1249         44        N         0.00         0.000000
2         CACM-0802         45        N         0.00         0.000000
2         CACM-0395         46        N         0.00         0.000000
2         CACM-0379         47        N         0.00         0.000000
2         CACM-0794         48        N         0.00         0.000000
2         CACM-0206         49        N         0.00         0.000000
2         CACM-2793         50        N         0.00         0.000000
2         CACM-2590         51        N         0.00         0.000000
2         CACM-1125         52        N         0.00         0.000000
2         CACM-0863         53        N         0.00         0.000000
2         CACM-0859         54        N         0.00         0.000000
2         CACM-0843         55        N         0.00         0.000000
2         CACM-0817         56        N         0.00         0.000000
2         CACM-0402         57        N         0.00         0.000000
2         CACM-2166         58        N         0.00         0.000000
2         CACM-1559         59        N         0.00         0.000000
2         CACM-0928         60        N         0.00         0.000000
2         CACM-0474         61        N         0.00         0.000000
2         CACM-0148         62        N         0.00         0.000000
2         CACM-0135         63        N         0.00         0.000000
2         CACM-0072         64        N         0.00         0.000000
2         CACM-2930         65        N         0.00         0.000000
2         CACM-1952         66        N         0.00         0.000000
2         CACM-1660         67        N         0.00         0.000000
2         CACM-3155         68        N         0.00         0.000000
2         CACM-2792         69        N         0.00         0.000000
2         CACM-1452         70        N         0.00         0.000000
2         CACM-1137         71        N         0.00         0.000000
2         CACM-1130         72        N         0.00         0.000000
2         CACM-1127         73        N         0.00         0.000000
2         CACM-1124         74        N         0.00         0.000000
2         CACM-1123         75        N         0.00         0.000000
2         CACM-1107         76        N         0.00         0.000000
2         CACM-1094         77        N         0.00         0.000000
2         CACM-0866         78        N         0.00         0.000000
2         CACM-0846         79        N         0.00         0.000000
2         CACM-0844         80        N         0.00         0.000000
2         CACM-0819         81        N         0.00         0.000000
2         CACM-0812         82        N         0.00         0.000000
2         CACM-0809         83        N         0.00         0.000000
2         CACM-0805         84        N         0.00         0.000000
2         CACM-0803         85        N         0.00         0.000000
2         CACM-0398         86        N         0.00         0.000000
2         CACM-0387         87        N         0.00         0.000000
2         CACM-0385         88        N         0.00         0.000000
2         CACM-0377         89        N         0.00         0.000000
2         CACM-0376         90        N         0.00         0.000000
2         CACM-0375         91        N         0.00         0.000000
2         CACM-0374         92        N         0.00         0.000000
2         CACM-0362         93        N         0.00         0.000000
2         CACM-0359         94        N         0.00         0.000000
2         CACM-0356         95        N         0.00         0.000000
2         CACM-1244         96        N         0.00         0.000000
2         CACM-0943         97        N         0.00         0.000000
2         CACM-0791         98        N         0.00         0.000000
2         CACM-0682         99        N         0.00         0.000000
2         CACM-0636         100       N         0.00         0.000000


QueryID: 3
P@K = 5: 0.000000
P@K = 20: 0.000000


Precision & Recall Tables

QueryID      DocId          Rank      R/N      Recall      Precision      
--------------------------------------------------------------------------------
3         CACM-2733         1         N         0.00         0.000000
3         CACM-2005         2         N         0.00         0.000000
3         CACM-1395         3         N         0.00         0.000000
3         CACM-1065         4         N         0.00         0.000000
3         CACM-2893         5         N         0.00         0.000000
3         CACM-2517         6         N         0.00         0.000000
3         CACM-2033         7         N         0.00         0.000000
3         CACM-2875         8         N         0.00         0.000000
3         CACM-1008         9         N         0.00         0.000000
3         CACM-2291         10        N         0.00         0.000000
3         CACM-2084         11        N         0.00         0.000000
3         CACM-1361         12        N         0.00         0.000000
3         CACM-2246         13        N         0.00         0.000000
3         CACM-1793         14        N         0.00         0.000000
3         CACM-2778         15        N         0.00         0.000000
3         CACM-0447         16        N         0.00         0.000000
3         CACM-1031         17        N         0.00         0.000000
3         CACM-2912         18        N         0.00         0.000000
3         CACM-2373         19        N         0.00         0.000000
3         CACM-2116         20        N         0.00         0.000000
3         CACM-1417         21        N         0.00         0.000000
3         CACM-1173         22        N         0.00         0.000000
3         CACM-1362         23        N         0.00         0.000000
3         CACM-1501         24        N         0.00         0.000000
3         CACM-3181         25        N         0.00         0.000000
3         CACM-1724         26        N         0.00         0.000000
3         CACM-1436         27        N         0.00         0.000000
3         CACM-1136         28        N         0.00         0.000000
3         CACM-3086         29        N         0.00         0.000000
3         CACM-3091         30        N         0.00         0.000000
3         CACM-2945         31        N         0.00         0.000000
3         CACM-2458         32        N         0.00         0.000000
3         CACM-1219         33        N         0.00         0.000000
3         CACM-0674         34        N         0.00         0.000000
3         CACM-2306         35        N         0.00         0.000000
3         CACM-2385         36        N         0.00         0.000000
3         CACM-1030         37        N         0.00         0.000000
3         CACM-1230         38        N         0.00         0.000000
3         CACM-0937         39        N         0.00         0.000000
3         CACM-0852         40        N         0.00         0.000000
3         CACM-0676         41        N         0.00         0.000000
3         CACM-0646         42        N         0.00         0.000000
3         CACM-0117         43        N         0.00         0.000000
3         CACM-0060         44        N         0.00         0.000000
3         CACM-0042         45        N         0.00         0.000000
3         CACM-0039         46        N         0.00         0.000000
3         CACM-2289         47        N         0.00         0.000000
3         CACM-2752         48        N         0.00         0.000000
3         CACM-2325         49        N         0.00         0.000000
3         CACM-1629         50        N         0.00         0.000000
3         CACM-1618         51        N         0.00         0.000000
3         CACM-0351         52        N         0.00         0.000000
3         CACM-0220         53        N         0.00         0.000000
3         CACM-2772         54        N         0.00         0.000000
3         CACM-2020         55        N         0.00         0.000000
3         CACM-1991         56        N         0.00         0.000000
3         CACM-0310         57        N         0.00         0.000000
3         CACM-0245         58        N         0.00         0.000000
3         CACM-2804         59        N         0.00         0.000000
3         CACM-1001         60        N         0.00         0.000000
3         CACM-2440         61        N         0.00         0.000000
3         CACM-2131         62        N         0.00         0.000000
3         CACM-1279         63        N         0.00         0.000000
3         CACM-0655         64        N         0.00         0.000000
3         CACM-3050         65        N         0.00         0.000000
3         CACM-2340         66        N         0.00         0.000000
3         CACM-0643         67        N         0.00         0.000000
3         CACM-0239         68        N         0.00         0.000000
3         CACM-1210         69        N         0.00         0.000000
3         CACM-2914         70        N         0.00         0.000000
3         CACM-2132         71        N         0.00         0.000000
3         CACM-2045         72        N         0.00         0.000000
3         CACM-2038         73        N         0.00         0.000000
3         CACM-1476         74        N         0.00         0.000000
3         CACM-1416         75        N         0.00         0.000000
3         CACM-0897         76        N         0.00         0.000000
3         CACM-0892         77        N         0.00         0.000000
3         CACM-1186         78        N         0.00         0.000000
3         CACM-0249         79        N         0.00         0.000000
3         CACM-1531         80        N         0.00         0.000000
3         CACM-1801         81        N         0.00         0.000000
3         CACM-0973         82        N         0.00         0.000000
3         CACM-2162         83        N         0.00         0.000000
3         CACM-0336         84        N         0.00         0.000000
3         CACM-1613         85        R         0.17         0.011765
3         CACM-2303         86        N         0.17         0.011628
3         CACM-2466         87        N         0.17         0.011494
3         CACM-2104         88        N         0.17         0.011364
3         CACM-1848         89        N         0.17         0.011236
3         CACM-1795         90        N         0.17         0.011111
3         CACM-1541         91        N         0.17         0.010989
3         CACM-1511         92        N         0.17         0.010870
3         CACM-1358         93        N         0.17         0.010753
3         CACM-0915         94        N         0.17         0.010638
3         CACM-0723         95        N         0.17         0.010526
3         CACM-0557         96        N         0.17         0.010417
3         CACM-1893         97        N         0.17         0.010309
3         CACM-1667         98        N         0.17         0.010204
3         CACM-2194         99        N         0.17         0.010101
3         CACM-1015         100       N         0.17         0.010000


QueryID: 4
P@K = 5: 0.000000
P@K = 20: 0.000000


Precision & Recall Tables

QueryID      DocId          Rank      R/N      Recall      Precision      
--------------------------------------------------------------------------------
4         CACM-0463         1         N         0.00         0.000000
4         CACM-2733         2         N         0.00         0.000000
4         CACM-2005         3         N         0.00         0.000000
4         CACM-0721         4         N         0.00         0.000000
4         CACM-1085         5         N         0.00         0.000000
4         CACM-2117         6         N         0.00         0.000000
4         CACM-0983         7         N         0.00         0.000000
4         CACM-3172         8         N         0.00         0.000000
4         CACM-1137         9         N         0.00         0.000000
4         CACM-1119         10        N         0.00         0.000000
4         CACM-1361         11        N         0.00         0.000000
4         CACM-1068         12        N         0.00         0.000000
4         CACM-1414         13        N         0.00         0.000000
4         CACM-1335         14        N         0.00         0.000000
4         CACM-1302         15        N         0.00         0.000000
4         CACM-1064         16        N         0.00         0.000000
4         CACM-1089         17        N         0.00         0.000000
4         CACM-1242         18        N         0.00         0.000000
4         CACM-0437         19        N         0.00         0.000000
4         CACM-1063         20        N         0.00         0.000000
4         CACM-2445         21        N         0.00         0.000000
4         CACM-1436         22        N         0.00         0.000000
4         CACM-1219         23        N         0.00         0.000000
4         CACM-1490         24        N         0.00         0.000000
4         CACM-0551         25        N         0.00         0.000000
4         CACM-0540         26        N         0.00         0.000000
4         CACM-1442         27        N         0.00         0.000000
4         CACM-0271         28        N         0.00         0.000000
4         CACM-2131         29        N         0.00         0.000000
4         CACM-0168         30        N         0.00         0.000000
4         CACM-2132         31        N         0.00         0.000000
4         CACM-1759         32        N         0.00         0.000000
4         CACM-1971         33        N         0.00         0.000000
4         CACM-2724         34        N         0.00         0.000000
4         CACM-2466         35        N         0.00         0.000000
4         CACM-2104         36        N         0.00         0.000000
4         CACM-0723         37        N         0.00         0.000000
4         CACM-0557         38        N         0.00         0.000000
4         CACM-0853         39        N         0.00         0.000000
4         CACM-0410         40        N         0.00         0.000000
4         CACM-0169         41        N         0.00         0.000000
4         CACM-3007         42        N         0.00         0.000000
4         CACM-1291         43        N         0.00         0.000000
4         CACM-0722         44        N         0.00         0.000000
4         CACM-0709         45        N         0.00         0.000000
4         CACM-0663         46        N         0.00         0.000000
4         CACM-0478         47        N         0.00         0.000000
4         CACM-0229         48        N         0.00         0.000000
4         CACM-2397         49        N         0.00         0.000000
4         CACM-0315         50        N         0.00         0.000000
4         CACM-0237         51        N         0.00         0.000000
4         CACM-0037         52        N         0.00         0.000000
4         CACM-1561         53        N         0.00         0.000000
4         CACM-0287         54        N         0.00         0.000000
4         CACM-1245         55        N         0.00         0.000000
4         CACM-1056         56        N         0.00         0.000000
4         CACM-1054         57        N         0.00         0.000000
4         CACM-0809         58        N         0.00         0.000000
4         CACM-0803         59        N         0.00         0.000000
4         CACM-0588         60        N         0.00         0.000000
4         CACM-0582         61        N         0.00         0.000000
4         CACM-0564         62        N         0.00         0.000000
4         CACM-0542         63        N         0.00         0.000000
4         CACM-0376         64        N         0.00         0.000000
4         CACM-0375         65        N         0.00         0.000000
4         CACM-0374         66        N         0.00         0.000000
4         CACM-0057         67        N         0.00         0.000000
4         CACM-2639         68        N         0.00         0.000000
4         CACM-1269         69        N         0.00         0.000000
4         CACM-1142         70        N         0.00         0.000000
4         CACM-1128         71        N         0.00         0.000000
4         CACM-1095         72        N         0.00         0.000000
4         CACM-1093         73        N         0.00         0.000000
4         CACM-0997         74        N         0.00         0.000000
4         CACM-0930         75        N         0.00         0.000000
4         CACM-0905         76        N         0.00         0.000000
4         CACM-0903         77        N         0.00         0.000000
4         CACM-0869         78        N         0.00         0.000000
4         CACM-0807         79        N         0.00         0.000000
4         CACM-0769         80        N         0.00         0.000000
4         CACM-0742         81        N         0.00         0.000000
4         CACM-0741         82        N         0.00         0.000000
4         CACM-0737         83        N         0.00         0.000000
4         CACM-0603         84        N         0.00         0.000000
4         CACM-0470         85        N         0.00         0.000000
4         CACM-0455         86        N         0.00         0.000000
4         CACM-0436         87        N         0.00         0.000000
4         CACM-0360         88        N         0.00         0.000000
4         CACM-0113         89        N         0.00         0.000000
4         CACM-1437         90        N         0.00         0.000000
4         CACM-2331         91        N         0.00         0.000000
4         CACM-0952         92        N         0.00         0.000000
4         CACM-0935         93        N         0.00         0.000000
4         CACM-0804         94        N         0.00         0.000000
4         CACM-0659         95        N         0.00         0.000000
4         CACM-0622         96        N         0.00         0.000000
4         CACM-0534         97        N         0.00         0.000000
4         CACM-0444         98        N         0.00         0.000000
4         CACM-0426         99        N         0.00         0.000000
4         CACM-0337         100       N         0.00         0.000000


QueryID: 5
P@K = 5: 0.000000
P@K = 20: 0.000000


Precision & Recall Tables

QueryID      DocId          Rank      R/N      Recall      Precision      
--------------------------------------------------------------------------------
5         CACM-0463         1         N         0.00         0.000000
5         CACM-2733         2         N         0.00         0.000000
5         CACM-2005         3         N         0.00         0.000000
5         CACM-0721         4         N         0.00         0.000000
5         CACM-1531         5         N         0.00         0.000000
5         CACM-3011         6         N         0.00         0.000000
5         CACM-2875         7         N         0.00         0.000000
5         CACM-1016         8         N         0.00         0.000000
5         CACM-1362         9         N         0.00         0.000000
5         CACM-1290         10        N         0.00         0.000000
5         CACM-1119         11        N         0.00         0.000000
5         CACM-2246         12        N         0.00         0.000000
5         CACM-1793         13        N         0.00         0.000000
5         CACM-0391         14        N         0.00         0.000000
5         CACM-2778         15        N         0.00         0.000000
5         CACM-1970         16        N         0.00         0.000000
5         CACM-2116         17        N         0.00         0.000000
5         CACM-1436         18        N         0.00         0.000000
5         CACM-1136         19        N         0.00         0.000000
5         CACM-0829         20        N         0.00         0.000000
5         CACM-1219         21        N         0.00         0.000000
5         CACM-2385         22        N         0.00         0.000000
5         CACM-0042         23        N         0.00         0.000000
5         CACM-0220         24        N         0.00         0.000000
5         CACM-0392         25        N         0.00         0.000000
5         CACM-2131         26        N         0.00         0.000000
5         CACM-0168         27        N         0.00         0.000000
5         CACM-2132         28        N         0.00         0.000000
5         CACM-0868         29        N         0.00         0.000000
5         CACM-2162         30        N         0.00         0.000000
5         CACM-2724         31        N         0.00         0.000000
5         CACM-1532         32        N         0.00         0.000000
5         CACM-0398         33        N         0.00         0.000000
5         CACM-2466         34        N         0.00         0.000000
5         CACM-2104         35        N         0.00         0.000000
5         CACM-0915         36        N         0.00         0.000000
5         CACM-0723         37        N         0.00         0.000000
5         CACM-0557         38        N         0.00         0.000000
5         CACM-2425         39        N         0.00         0.000000
5         CACM-0853         40        N         0.00         0.000000
5         CACM-0410         41        N         0.00         0.000000
5         CACM-0169         42        N         0.00         0.000000
5         CACM-3007         43        N         0.00         0.000000
5         CACM-1291         44        N         0.00         0.000000
5         CACM-0999         45        N         0.00         0.000000
5         CACM-0760         46        N         0.00         0.000000
5         CACM-0729         47        N         0.00         0.000000
5         CACM-0722         48        N         0.00         0.000000
5         CACM-0087         49        N         0.00         0.000000
5         CACM-1367         50        N         0.00         0.000000
5         CACM-2397         51        N         0.00         0.000000
5         CACM-1103         52        N         0.00         0.000000
5         CACM-1106         53        N         0.00         0.000000
5         CACM-0669         54        N         0.00         0.000000
5         CACM-0315         55        N         0.00         0.000000
5         CACM-0283         56        N         0.00         0.000000
5         CACM-0237         57        N         0.00         0.000000
5         CACM-0037         58        N         0.00         0.000000
5         CACM-2068         59        N         0.00         0.000000
5         CACM-2033         60        N         0.00         0.000000
5         CACM-3019         61        N         0.00         0.000000
5         CACM-1561         62        N         0.00         0.000000
5         CACM-0910         63        N         0.00         0.000000
5         CACM-0287         64        N         0.00         0.000000
5         CACM-0279         65        N         0.00         0.000000
5         CACM-0602         66        N         0.00         0.000000
5         CACM-0057         67        N         0.00         0.000000
5         CACM-2639         68        N         0.00         0.000000
5         CACM-2143         69        N         0.00         0.000000
5         CACM-1269         70        N         0.00         0.000000
5         CACM-1142         71        N         0.00         0.000000
5         CACM-1128         72        N         0.00         0.000000
5         CACM-1095         73        N         0.00         0.000000
5         CACM-1093         74        N         0.00         0.000000
5         CACM-0997         75        N         0.00         0.000000
5         CACM-0989         76        N         0.00         0.000000
5         CACM-0930         77        N         0.00         0.000000
5         CACM-0905         78        N         0.00         0.000000
5         CACM-0903         79        N         0.00         0.000000
5         CACM-0869         80        N         0.00         0.000000
5         CACM-0807         81        N         0.00         0.000000
5         CACM-0769         82        N         0.00         0.000000
5         CACM-0757         83        N         0.00         0.000000
5         CACM-0742         84        N         0.00         0.000000
5         CACM-0741         85        N         0.00         0.000000
5         CACM-0737         86        N         0.00         0.000000
5         CACM-0634         87        N         0.00         0.000000
5         CACM-0603         88        N         0.00         0.000000
5         CACM-0470         89        N         0.00         0.000000
5         CACM-0455         90        N         0.00         0.000000
5         CACM-0453         91        N         0.00         0.000000
5         CACM-0436         92        N         0.00         0.000000
5         CACM-0360         93        N         0.00         0.000000
5         CACM-0349         94        N         0.00         0.000000
5         CACM-0213         95        N         0.00         0.000000
5         CACM-0113         96        N         0.00         0.000000
5         CACM-0021         97        N         0.00         0.000000
5         CACM-0016         98        N         0.00         0.000000
5         CACM-1437         99        N         0.00         0.000000
5         CACM-0862         100       N         0.00         0.000000


QueryID: 6
P@K = 5: 0.000000
P@K = 20: 0.000000


Precision & Recall Tables

QueryID      DocId          Rank      R/N      Recall      Precision      
--------------------------------------------------------------------------------
6         CACM-0463         1         N         0.00         0.000000
6         CACM-2733         2         N         0.00         0.000000
6         CACM-2005         3         N         0.00         0.000000
6         CACM-0721         4         N         0.00         0.000000
6         CACM-2893         5         N         0.00         0.000000
6         CACM-2033         6         N         0.00         0.000000
6         CACM-2875         7         N         0.00         0.000000
6         CACM-3172         8         N         0.00         0.000000
6         CACM-1016         9         N         0.00         0.000000
6         CACM-1290         10        N         0.00         0.000000
6         CACM-1361         11        N         0.00         0.000000
6         CACM-2246         12        N         0.00         0.000000
6         CACM-1793         13        N         0.00         0.000000
6         CACM-0391         14        N         0.00         0.000000
6         CACM-2778         15        N         0.00         0.000000
6         CACM-1970         16        N         0.00         0.000000
6         CACM-2116         17        N         0.00         0.000000
6         CACM-1436         18        N         0.00         0.000000
6         CACM-1136         19        N         0.00         0.000000
6         CACM-0829         20        N         0.00         0.000000
6         CACM-1219         21        N         0.00         0.000000
6         CACM-2385         22        N         0.00         0.000000
6         CACM-0042         23        N         0.00         0.000000
6         CACM-0220         24        N         0.00         0.000000
6         CACM-0392         25        N         0.00         0.000000
6         CACM-2131         26        N         0.00         0.000000
6         CACM-0168         27        N         0.00         0.000000
6         CACM-2132         28        N         0.00         0.000000
6         CACM-1801         29        N         0.00         0.000000
6         CACM-2162         30        N         0.00         0.000000
6         CACM-2724         31        N         0.00         0.000000
6         CACM-1532         32        N         0.00         0.000000
6         CACM-0398         33        N         0.00         0.000000
6         CACM-2466         34        N         0.00         0.000000
6         CACM-2104         35        N         0.00         0.000000
6         CACM-0915         36        N         0.00         0.000000
6         CACM-0723         37        N         0.00         0.000000
6         CACM-0557         38        N         0.00         0.000000
6         CACM-3178         39        N         0.00         0.000000
6         CACM-2425         40        N         0.00         0.000000
6         CACM-0853         41        N         0.00         0.000000
6         CACM-0410         42        N         0.00         0.000000
6         CACM-0169         43        N         0.00         0.000000
6         CACM-3007         44        N         0.00         0.000000
6         CACM-1291         45        N         0.00         0.000000
6         CACM-0999         46        N         0.00         0.000000
6         CACM-0760         47        N         0.00         0.000000
6         CACM-0729         48        N         0.00         0.000000
6         CACM-0722         49        N         0.00         0.000000
6         CACM-0087         50        N         0.00         0.000000
6         CACM-2397         51        N         0.00         0.000000
6         CACM-1103         52        N         0.00         0.000000
6         CACM-0947         53        N         0.00         0.000000
6         CACM-1106         54        N         0.00         0.000000
6         CACM-0669         55        N         0.00         0.000000
6         CACM-0315         56        N         0.00         0.000000
6         CACM-0283         57        N         0.00         0.000000
6         CACM-0237         58        N         0.00         0.000000
6         CACM-0037         59        N         0.00         0.000000
6         CACM-2068         60        N         0.00         0.000000
6         CACM-1561         61        N         0.00         0.000000
6         CACM-0910         62        N         0.00         0.000000
6         CACM-0287         63        N         0.00         0.000000
6         CACM-0279         64        N         0.00         0.000000
6         CACM-0099         65        N         0.00         0.000000
6         CACM-0602         66        N         0.00         0.000000
6         CACM-0057         67        N         0.00         0.000000
6         CACM-2639         68        N         0.00         0.000000
6         CACM-2143         69        N         0.00         0.000000
6         CACM-1269         70        N         0.00         0.000000
6         CACM-1142         71        N         0.00         0.000000
6         CACM-1128         72        N         0.00         0.000000
6         CACM-1095         73        N         0.00         0.000000
6         CACM-1093         74        N         0.00         0.000000
6         CACM-0997         75        N         0.00         0.000000
6         CACM-0989         76        N         0.00         0.000000
6         CACM-0930         77        N         0.00         0.000000
6         CACM-0905         78        N         0.00         0.000000
6         CACM-0903         79        N         0.00         0.000000
6         CACM-0869         80        N         0.00         0.000000
6         CACM-0807         81        N         0.00         0.000000
6         CACM-0769         82        N         0.00         0.000000
6         CACM-0757         83        N         0.00         0.000000
6         CACM-0742         84        N         0.00         0.000000
6         CACM-0741         85        N         0.00         0.000000
6         CACM-0737         86        N         0.00         0.000000
6         CACM-0603         87        N         0.00         0.000000
6         CACM-0470         88        N         0.00         0.000000
6         CACM-0455         89        N         0.00         0.000000
6         CACM-0453         90        N         0.00         0.000000
6         CACM-0436         91        N         0.00         0.000000
6         CACM-0360         92        N         0.00         0.000000
6         CACM-0349         93        N         0.00         0.000000
6         CACM-0213         94        N         0.00         0.000000
6         CACM-0113         95        N         0.00         0.000000
6         CACM-0021         96        N         0.00         0.000000
6         CACM-0016         97        N         0.00         0.000000
6         CACM-1796         98        N         0.00         0.000000
6         CACM-1437         99        N         0.00         0.000000
6         CACM-0862         100       N         0.00         0.000000


QueryID: 7
