##########################################################################################
##################### Effectiveness Evaluation for NoTextTran-Lucene #####################
##########################################################################################

Evaluation Measures:
MAP: 0.28
MRR: 0.71
--------------------------------------------------------------------------------

QueryID: 1
P@K = 5: 0.166667
P@K = 20: 0.095238


Precision & Recall Tables

QueryID      DocId          Rank      R/N      Recall      Precision      
4         CACM-2684         21        N         0.17         0.095238
4         CACM-2439         22        N         0.17         0.090909
4         CACM-1145         23        N         0.17         0.086957
4         CACM-2519         24        N         0.17         0.083333
4         CACM-3021         25        N         0.17         0.080000
4         CACM-1727         26        N         0.17         0.076923
4         CACM-0409         27        N         0.17         0.074074
4         CACM-2900         28        N         0.17         0.071429
4         CACM-1665         29        N         0.17         0.068966
4         CACM-3148         30        N         0.17         0.066667
4         CACM-2721         31        N         0.17         0.064516
4         CACM-1470         32        N         0.17         0.062500
4         CACM-2767         33        N         0.17         0.060606
4         CACM-1253         34        N         0.17         0.058824
4         CACM-1742         35        N         0.17         0.057143
4         CACM-0724         36        N         0.17         0.055556
4         CACM-2929         37        N         0.17         0.054054
4         CACM-1651         38        N         0.17         0.052632
4         CACM-2233         39        N         0.17         0.051282
4         CACM-1846         40        N         0.17         0.050000
4         CACM-1829         41        N         0.17         0.048780
4         CACM-1458         42        N         0.17         0.047619
4         CACM-2865         43        N         0.17         0.046512
4         CACM-2705         44        N         0.17         0.045455
4         CACM-0321         45        N         0.17         0.044444
4         CACM-0435         46        N         0.17         0.043478
4         CACM-1014         47        N         0.17         0.042553
4         CACM-3069         48        N         0.17         0.041667
4         CACM-1626         49        N         0.17         0.040816
4         CACM-1534         50        N         0.17         0.040000
4         CACM-1908         51        N         0.17         0.039216
4         CACM-1307         52        N         0.17         0.038462
4         CACM-3013         53        N         0.17         0.037736
4         CACM-3018         54        N         0.17         0.037037
4         CACM-2870         55        N         0.17         0.036364
4         CACM-2080         56        N         0.17         0.035714
4         CACM-1506         57        N         0.17         0.035088
4         CACM-3081         58        N         0.17         0.034483
4         CACM-3064         59        N         0.17         0.033898
4         CACM-2742         60        N         0.17         0.033333
4         CACM-1550         61        N         0.17         0.032787
4         CACM-2916         62        N         0.17         0.032258
4         CACM-2940         63        N         0.17         0.031746
4         CACM-2196         64        N         0.17         0.031250
4         CACM-1677         65        N         0.17         0.030769
4         CACM-2020         66        N         0.17         0.030303
4         CACM-2816         67        N         0.17         0.029851
4         CACM-1248         68        N         0.17         0.029412
4         CACM-2359         69        N         0.17         0.028986
4         CACM-1527         70        N         0.17         0.028571
4         CACM-3056         71        N         0.17         0.028169
4         CACM-2273         72        N         0.17         0.027778
4         CACM-1978         73        N         0.17         0.027397
4         CACM-2946         74        N         0.17         0.027027
4         CACM-1143         75        N         0.17         0.026667
4         CACM-2450         76        N         0.17         0.026316
4         CACM-2406         77        N         0.17         0.025974
4         CACM-2890         78        N         0.17         0.025641
4         CACM-2632         79        N         0.17         0.025316
4         CACM-2692         80        N         0.17         0.025000
4         CACM-1705         81        N         0.17         0.024691
4         CACM-1099         82        N         0.17         0.024390
4         CACM-1536         83        N         0.17         0.024096
4         CACM-1485         84        N         0.17         0.023810
4         CACM-2989         85        N         0.17         0.023529
4         CACM-2054         86        N         0.17         0.023256
4         CACM-1699         87        N         0.17         0.022989
4         CACM-2840         88        N         0.17         0.022727
4         CACM-3202         89        N         0.17         0.022472
4         CACM-2188         90        N         0.17         0.022222
4         CACM-2912         91        R         0.25         0.032967
4         CACM-1199         92        N         0.25         0.032609
4         CACM-1323         93        N         0.25         0.032258
4         CACM-2383         94        N         0.25         0.031915
4         CACM-2017         95        N         0.25         0.031579
4         CACM-1362         96        N         0.25         0.031250
4         CACM-2371         97        R         0.33         0.041237
4         CACM-0040         98        N         0.33         0.040816
4         CACM-0483         99        N         0.33         0.040404
4         CACM-2376         100       N         0.33         0.040000


QueryID: 5
P@K = 5: 0.166667
P@K = 20: 0.095238


Precision & Recall Tables

QueryID      DocId          Rank      R/N      Recall      Precision      
--------------------------------------------------------------------------------
5         CACM-2035         1         R         0.12         1.000000
5         CACM-1829         2         N         0.12         0.500000
5         CACM-2321         3         N         0.12         0.333333
5         CACM-1978         4         N         0.12         0.250000
5         CACM-2003         5         N         0.12         0.200000
5         CACM-2786         6         N         0.12         0.166667
5         CACM-1699         7         N         0.12         0.142857
5         CACM-2629         8         N         0.12         0.125000
5         CACM-1671         9         N         0.12         0.111111
5         CACM-2357         10        N         0.12         0.100000
5         CACM-1188         11        N         0.12         0.090909
5         CACM-2299         12        R         0.25         0.166667
5         CACM-1960         13        N         0.25         0.153846
5         CACM-2169         14        N         0.25         0.142857
5         CACM-2247         15        N         0.25         0.133333
5         CACM-1698         16        N         0.25         0.125000
5         CACM-1742         17        N         0.25         0.117647
5         CACM-2483         18        N         0.25         0.111111
5         CACM-3147         19        N         0.25         0.105263
5         CACM-2622         20        N         0.25         0.100000
5         CACM-3050         21        N         0.25         0.095238
5         CACM-2820         22        R         0.38         0.136364
5         CACM-1937         23        N         0.38         0.130435
5         CACM-3011         24        N         0.38         0.125000
5         CACM-2873         25        N         0.38         0.120000
5         CACM-3190         26        N         0.38         0.115385
5         CACM-2106         27        N         0.38         0.111111
5         CACM-1502         28        R         0.50         0.142857
5         CACM-1571         29        N         0.50         0.137931
5         CACM-3102         30        N         0.50         0.133333
5         CACM-2314         31        N         0.50         0.129032
5         CACM-2887         32        N         0.50         0.125000
5         CACM-2396         33        N         0.50         0.121212
5         CACM-2138         34        N         0.50         0.117647
5         CACM-2358         35        N         0.50         0.114286
5         CACM-1392         36        N         0.50         0.111111
5         CACM-1764         37        N         0.50         0.108108
5         CACM-1487         38        N         0.50         0.105263
5         CACM-1605         39        N         0.50         0.102564
5         CACM-2145         40        N         0.50         0.100000
5         CACM-3012         41        N         0.50         0.097561
5         CACM-3054         42        N         0.50         0.095238
5         CACM-3137         43        N         0.50         0.093023
5         CACM-1962         44        N         0.50         0.090909
5         CACM-2252         45        N         0.50         0.088889
5         CACM-0892         46        N         0.50         0.086957
5         CACM-1409         47        N         0.50         0.085106
5         CACM-2181         48        N         0.50         0.083333
5         CACM-2522         49        N         0.50         0.081633
5         CACM-2542         50        N         0.50         0.080000
5         CACM-3035         51        N         0.50         0.078431
5         CACM-2812         52        N         0.50         0.076923
5         CACM-0972         53        N         0.50         0.075472
5         CACM-2841         54        N         0.50         0.074074
5         CACM-2277         55        N         0.50         0.072727
5         CACM-1534         56        N         0.50         0.071429
5         CACM-2439         57        N         0.50         0.070175
5         CACM-1810         58        N         0.50         0.068966
5         CACM-3146         59        N         0.50         0.067797
5         CACM-1395         60        N         0.50         0.066667
5         CACM-1750         61        N         0.50         0.065574
5         CACM-1253         62        N         0.50         0.064516
5         CACM-3087         63        N         0.50         0.063492
5         CACM-2401         64        N         0.50         0.062500
5         CACM-1853         65        N         0.50         0.061538
5         CACM-2753         66        N         0.50         0.060606
5         CACM-1589         67        N         0.50         0.059701
5         CACM-3127         68        N         0.50         0.058824
5         CACM-1435         69        N         0.50         0.057971
5         CACM-2592         70        N         0.50         0.057143
5         CACM-2947         71        N         0.50         0.056338
5         CACM-2155         72        N         0.50         0.055556
5         CACM-1238         73        N         0.50         0.054795
5         CACM-2399         74        R         0.62         0.067568
5         CACM-2188         75        N         0.62         0.066667
5         CACM-2187         76        N         0.62         0.065789
5         CACM-1646         77        N         0.62         0.064935
5         CACM-2990         78        N         0.62         0.064103
5         CACM-1748         79        N         0.62         0.063291
5         CACM-1465         80        N         0.62         0.062500
5         CACM-2959         81        N         0.62         0.061728
5         CACM-2201         82        N         0.62         0.060976
5         CACM-2950         83        N         0.62         0.060241
5         CACM-1901         84        N         0.62         0.059524
5         CACM-1680         85        N         0.62         0.058824
5         CACM-0679         86        N         0.62         0.058140
5         CACM-3202         87        N         0.62         0.057471
5         CACM-3144         88        N         0.62         0.056818
5         CACM-2105         89        N         0.62         0.056180
5         CACM-2534         90        N         0.62         0.055556
5         CACM-2322         91        N         0.62         0.054945
5         CACM-3119         92        N         0.62         0.054348
5         CACM-2645         93        N         0.62         0.053763
5         CACM-1476         94        N         0.62         0.053191
5         CACM-1307         95        R         0.75         0.063158
5         CACM-2499         96        N         0.75         0.062500
5         CACM-2267         97        N         0.75         0.061856
5         CACM-2484         98        N         0.75         0.061224
5         CACM-2535         99        N         0.75         0.060606
5         CACM-2572         100       N         0.75         0.060000


QueryID: 6
P@K = 5: 0.166667
P@K = 20: 0.095238


Precision & Recall Tables

QueryID      DocId          Rank      R/N      Recall      Precision      
--------------------------------------------------------------------------------
6         CACM-2828         1         R         0.33         1.000000
6         CACM-2826         2         N         0.33         0.500000
6         CACM-0695         3         N         0.33         0.333333
6         CACM-2721         4         N         0.33         0.250000
6         CACM-0492         5         N         0.33         0.200000
6         CACM-0531         6         N         0.33         0.166667
6         CACM-2931         7         N         0.33         0.142857
6         CACM-1543         8         R         0.67         0.250000
6         CACM-0435         9         N         0.67         0.222222
6         CACM-0605         10        N         0.67         0.200000
6         CACM-1867         11        N         0.67         0.181818
6         CACM-0616         12        N         0.67         0.166667
6         CACM-1341         13        N         0.67         0.153846
6         CACM-1014         14        N         0.67         0.142857
6         CACM-2230         15        N         0.67         0.133333
6         CACM-1365         16        N         0.67         0.125000
6         CACM-0417         17        N         0.67         0.117647
6         CACM-0670         18        N         0.67         0.111111
6         CACM-2176         19        N         0.67         0.105263
6         CACM-1397         20        N         0.67         0.100000
6         CACM-1234         21        N         0.67         0.095238
6         CACM-1664         22        N         0.67         0.090909
6         CACM-2389         23        N         0.67         0.086957
6         CACM-1623         24        N         0.67         0.083333
6         CACM-3198         25        N         0.67         0.080000
6         CACM-3035         26        N         0.67         0.076923
6         CACM-1046         27        N         0.67         0.074074
6         CACM-2753         28        N         0.67         0.071429
6         CACM-1009         29        N         0.67         0.068966
6         CACM-2187         30        N         0.67         0.066667
6         CACM-2873         31        N         0.67         0.064516
6         CACM-1385         32        N         0.67         0.062500
6         CACM-3135         33        N         0.67         0.060606
6         CACM-0242         34        N         0.67         0.058824
6         CACM-2078         35        R         1.00         0.085714
6         CACM-2582         36        N         1.00         0.083333
6         CACM-1634         37        N         1.00         0.081081
6         CACM-2095         38        N         1.00         0.078947
6         CACM-2667         39        N         1.00         0.076923
6         CACM-1698         40        N         1.00         0.075000
6         CACM-1621         41        N         1.00         0.073171
6         CACM-2622         42        N         1.00         0.071429
6         CACM-2046         43        N         1.00         0.069767
6         CACM-2810         44        N         1.00         0.068182
6         CACM-1885         45        N         1.00         0.066667
6         CACM-2887         46        N         1.00         0.065217
6         CACM-0731         47        N         1.00         0.063830
6         CACM-0321         48        N         1.00         0.062500
6         CACM-2572         49        N         1.00         0.061224
6         CACM-1148         50        N         1.00         0.060000
6         CACM-2705         51        N         1.00         0.058824
6         CACM-2900         52        N         1.00         0.057692
6         CACM-2943         53        N         1.00         0.056604
6         CACM-2319         54        N         1.00         0.055556
6         CACM-2519         55        N         1.00         0.054545
6         CACM-3150         56        N         1.00         0.053571
6         CACM-2314         57        N         1.00         0.052632
6         CACM-2486         58        N         1.00         0.051724
6         CACM-1348         59        N         1.00         0.050847
6         CACM-1727         60        N         1.00         0.050000
6         CACM-1325         61        N         1.00         0.049180
6         CACM-1978         62        N         1.00         0.048387
6         CACM-2406         63        N         1.00         0.047619
6         CACM-2834         64        N         1.00         0.046875
6         CACM-2712         65        N         1.00         0.046154
6         CACM-2167         66        N         1.00         0.045455
6         CACM-3154         67        N         1.00         0.044776
6         CACM-1748         68        N         1.00         0.044118
6         CACM-2922         69        N         1.00         0.043478
6         CACM-2485         70        N         1.00         0.042857
6         CACM-3033         71        N         1.00         0.042254
6         CACM-2496         72        N         1.00         0.041667
6         CACM-3125         73        N         1.00         0.041096
6         CACM-1846         74        N         1.00         0.040541
6         CACM-3148         75        N         1.00         0.040000
6         CACM-1199         76        N         1.00         0.039474
6         CACM-0438         77        N         1.00         0.038961
6         CACM-1184         78        N         1.00         0.038462
6         CACM-1456         79        N         1.00         0.037975
6         CACM-3188         80        N         1.00         0.037500
6         CACM-2968         81        N         1.00         0.037037
6         CACM-1928         82        N         1.00         0.036585
6         CACM-3105         83        N         1.00         0.036145
6         CACM-3172         84        N         1.00         0.035714
6         CACM-1458         85        N         1.00         0.035294
6         CACM-3000         86        N         1.00         0.034884
6         CACM-2707         87        N         1.00         0.034483
6         CACM-3166         88        N         1.00         0.034091
6         CACM-1379         89        N         1.00         0.033708
6         CACM-1404         90        N         1.00         0.033333
6         CACM-3117         91        N         1.00         0.032967
6         CACM-1083         92        N         1.00         0.032609
6         CACM-1783         93        N         1.00         0.032258
6         CACM-2765         94        N         1.00         0.031915
6         CACM-0281         95        N         1.00         0.031579
6         CACM-1433         96        N         1.00         0.031250
6         CACM-2092         97        N         1.00         0.030928
6         CACM-1262         98        N         1.00         0.030612
6         CACM-2836         99        N         1.00         0.030303
6         CACM-2918         100       N         1.00         0.030000


QueryID: 7
