##########################################################################################
##################### Effectiveness Evaluation for NoTextTran-TF-IDF #####################
##########################################################################################

Evaluation Measures:
MAP: 0.13
MRR: 0.35
--------------------------------------------------------------------------------

QueryID: 1
P@K = 5: 0.000000
P@K = 20: 0.000000


Precision & Recall Tables

QueryID      DocId          Rank      R/N      Recall      Precision      
1         CACM-0252         82        N         0.60         0.036585
1         CACM-1506         83        N         0.60         0.036145
1         CACM-0433         84        N         0.60         0.035714
1         CACM-0157         85        N         0.60         0.035294
1         CACM-1315         86        N         0.60         0.034884
1         CACM-3048         87        N         0.60         0.034483
1         CACM-1680         88        N         0.60         0.034091
1         CACM-2557         89        N         0.60         0.033708
1         CACM-1698         90        N         0.60         0.033333
1         CACM-1264         91        N         0.60         0.032967
1         CACM-0271         92        N         0.60         0.032609
1         CACM-1226         93        N         0.60         0.032258
1         CACM-1310         94        N         0.60         0.031915
1         CACM-1209         95        N         0.60         0.031579
1         CACM-0105         96        N         0.60         0.031250
1         CACM-2560         97        N         0.60         0.030928
1         CACM-2747         98        N         0.60         0.030612
1         CACM-1472         99        N         0.60         0.030303
1         CACM-0171         100       N         0.60         0.030000


QueryID: 2
P@K = 5: 0.000000
P@K = 20: 0.000000


Precision & Recall Tables

QueryID      DocId          Rank      R/N      Recall      Precision      
--------------------------------------------------------------------------------
2         CACM-2002         1         N         0.00         0.000000
2         CACM-1684         2         N         0.00         0.000000
2         CACM-1251         3         N         0.00         0.000000
2         CACM-0797         4         N         0.00         0.000000
2         CACM-2006         5         N         0.00         0.000000
2         CACM-1833         6         N         0.00         0.000000
2         CACM-0986         7         N         0.00         0.000000
2         CACM-0463         8         N         0.00         0.000000
2         CACM-3116         9         N         0.00         0.000000
2         CACM-1289         10        N         0.00         0.000000
2         CACM-3011         11        N         0.00         0.000000
2         CACM-2893         12        N         0.00         0.000000
2         CACM-2733         13        N         0.00         0.000000
2         CACM-2005         14        N         0.00         0.000000
2         CACM-1131         15        N         0.00         0.000000
2         CACM-0721         16        N         0.00         0.000000
2         CACM-0204         17        N         0.00         0.000000
2         CACM-0047         18        N         0.00         0.000000
2         CACM-0526         19        N         0.00         0.000000
2         CACM-2250         20        N         0.00         0.000000
2         CACM-1361         21        N         0.00         0.000000
2         CACM-0408         22        N         0.00         0.000000
2         CACM-0946         23        N         0.00         0.000000
2         CACM-0597         24        N         0.00         0.000000
2         CACM-0002         25        N         0.00         0.000000
2         CACM-0171         26        N         0.00         0.000000
2         CACM-1395         27        N         0.00         0.000000
2         CACM-1065         28        N         0.00         0.000000
2         CACM-0606         29        N         0.00         0.000000
2         CACM-1362         30        N         0.00         0.000000
2         CACM-2033         31        N         0.00         0.000000
2         CACM-1105         32        N         0.00         0.000000
2         CACM-0853         33        N         0.00         0.000000
2         CACM-0394         34        N         0.00         0.000000
2         CACM-0372         35        N         0.00         0.000000
2         CACM-2100         36        N         0.00         0.000000
2         CACM-1606         37        N         0.00         0.000000
2         CACM-0760         38        N         0.00         0.000000
2         CACM-0749         39        N         0.00         0.000000
2         CACM-0648         40        N         0.00         0.000000
2         CACM-2039         41        N         0.00         0.000000
2         CACM-2219         42        N         0.00         0.000000
2         CACM-0798         43        N         0.00         0.000000
2         CACM-0246         44        N         0.00         0.000000
2         CACM-0210         45        N         0.00         0.000000
2         CACM-2352         46        N         0.00         0.000000
2         CACM-1343         47        N         0.00         0.000000
2         CACM-1931         48        N         0.00         0.000000
2         CACM-1702         49        N         0.00         0.000000
2         CACM-1139         50        N         0.00         0.000000
2         CACM-0391         51        N         0.00         0.000000
2         CACM-2713         52        N         0.00         0.000000
2         CACM-1057         53        N         0.00         0.000000
2         CACM-1519         54        N         0.00         0.000000
2         CACM-3020         55        N         0.00         0.000000
2         CACM-0626         56        N         0.00         0.000000
2         CACM-3129         57        N         0.00         0.000000
2         CACM-1821         58        N         0.00         0.000000
2         CACM-0967         59        N         0.00         0.000000
2         CACM-0225         60        N         0.00         0.000000
2         CACM-0043         61        N         0.00         0.000000
2         CACM-1990         62        N         0.00         0.000000
2         CACM-1136         63        N         0.00         0.000000
2         CACM-2194         64        N         0.00         0.000000
2         CACM-1977         65        N         0.00         0.000000
2         CACM-1582         66        N         0.00         0.000000
2         CACM-0880         67        N         0.00         0.000000
2         CACM-0584         68        N         0.00         0.000000
2         CACM-0201         69        N         0.00         0.000000
2         CACM-0200         70        N         0.00         0.000000
2         CACM-0018         71        N         0.00         0.000000
2         CACM-2422         72        N         0.00         0.000000
2         CACM-0847         73        N         0.00         0.000000
2         CACM-2473         74        N         0.00         0.000000
2         CACM-2392         75        N         0.00         0.000000
2         CACM-0108         76        N         0.00         0.000000
2         CACM-1531         77        N         0.00         0.000000
2         CACM-0740         78        N         0.00         0.000000
2         CACM-0569         79        N         0.00         0.000000
2         CACM-0563         80        N         0.00         0.000000
2         CACM-1941         81        N         0.00         0.000000
2         CACM-0407         82        N         0.00         0.000000
2         CACM-1378         83        N         0.00         0.000000
2         CACM-1190         84        N         0.00         0.000000
2         CACM-0881         85        N         0.00         0.000000
2         CACM-3028         86        N         0.00         0.000000
2         CACM-3172         87        N         0.00         0.000000
2         CACM-2517         88        N         0.00         0.000000
2         CACM-1422         89        N         0.00         0.000000
2         CACM-0427         90        N         0.00         0.000000
2         CACM-3202         91        N         0.00         0.000000
2         CACM-1881         92        N         0.00         0.000000
2         CACM-1585         93        N         0.00         0.000000
2         CACM-1583         94        N         0.00         0.000000
2         CACM-1580         95        N         0.00         0.000000
2         CACM-1575         96        N         0.00         0.000000
2         CACM-1574         97        N         0.00         0.000000
2         CACM-1371         98        N         0.00         0.000000
2         CACM-0879         99        N         0.00         0.000000
2         CACM-0452         100       N         0.00         0.000000


QueryID: 3
P@K = 5: 0.000000
P@K = 20: 0.000000


Precision & Recall Tables

QueryID      DocId          Rank      R/N      Recall      Precision      
--------------------------------------------------------------------------------
3         CACM-0929         1         N         0.00         0.000000
3         CACM-0249         2         N         0.00         0.000000
3         CACM-2316         3         N         0.00         0.000000
3         CACM-2603         4         N         0.00         0.000000
3         CACM-1306         5         N         0.00         0.000000
3         CACM-1138         6         N         0.00         0.000000
3         CACM-3011         7         N         0.00         0.000000
3         CACM-1313         8         N         0.00         0.000000
3         CACM-0077         9         N         0.00         0.000000
3         CACM-1098         10        N         0.00         0.000000
3         CACM-0100         11        N         0.00         0.000000
3         CACM-1466         12        N         0.00         0.000000
3         CACM-0051         13        N         0.00         0.000000
3         CACM-2317         14        N         0.00         0.000000
3         CACM-1142         15        N         0.00         0.000000
3         CACM-2587         16        N         0.00         0.000000
3         CACM-2411         17        N         0.00         0.000000
3         CACM-1496         18        N         0.00         0.000000
3         CACM-2814         19        N         0.00         0.000000
3         CACM-1379         20        N         0.00         0.000000
3         CACM-2295         21        N         0.00         0.000000
3         CACM-1102         22        N         0.00         0.000000
3         CACM-2551         23        N         0.00         0.000000
3         CACM-0651         24        N         0.00         0.000000
3         CACM-1366         25        N         0.00         0.000000
3         CACM-2066         26        N         0.00         0.000000
3         CACM-0205         27        N         0.00         0.000000
3         CACM-3102         28        N         0.00         0.000000
3         CACM-0920         29        N         0.00         0.000000
3         CACM-0762         30        N         0.00         0.000000
3         CACM-1678         31        N         0.00         0.000000
3         CACM-2658         32        N         0.00         0.000000
3         CACM-0857         33        N         0.00         0.000000
3         CACM-1459         34        N         0.00         0.000000
3         CACM-2705         35        N         0.00         0.000000
3         CACM-0070         36        N         0.00         0.000000
3         CACM-2659         37        N         0.00         0.000000
3         CACM-1703         38        N         0.00         0.000000
3         CACM-2061         39        N         0.00         0.000000
3         CACM-2893         40        N         0.00         0.000000
3         CACM-1387         41        N         0.00         0.000000
3         CACM-1723         42        N         0.00         0.000000
3         CACM-2956         43        N         0.00         0.000000
3         CACM-0799         44        N         0.00         0.000000
3         CACM-1360         45        N         0.00         0.000000
3         CACM-0303         46        N         0.00         0.000000
3         CACM-1787         47        N         0.00         0.000000
3         CACM-2939         48        N         0.00         0.000000
3         CACM-1007         49        N         0.00         0.000000
3         CACM-2867         50        N         0.00         0.000000
3         CACM-1565         51        N         0.00         0.000000
3         CACM-2033         52        N         0.00         0.000000
3         CACM-0628         53        N         0.00         0.000000
3         CACM-1852         54        N         0.00         0.000000
3         CACM-2782         55        N         0.00         0.000000
3         CACM-2112         56        N         0.00         0.000000
3         CACM-1134         57        R         0.17         0.017544
3         CACM-0637         58        N         0.17         0.017241
3         CACM-3099         59        N         0.17         0.016949
3         CACM-1457         60        N         0.17         0.016667
3         CACM-1533         61        N         0.17         0.016393
3         CACM-1467         62        N         0.17         0.016129
3         CACM-2886         63        N         0.17         0.015873
3         CACM-1402         64        N         0.17         0.015625
3         CACM-1728         65        N         0.17         0.015385
3         CACM-1484         66        N         0.17         0.015152
3         CACM-1874         67        N         0.17         0.014925
3         CACM-1658         68        N         0.17         0.014706
3         CACM-0252         69        N         0.17         0.014493
3         CACM-2254         70        N         0.17         0.014286
3         CACM-3030         71        N         0.17         0.014085
3         CACM-3148         72        N         0.17         0.013889
3         CACM-2733         73        N         0.17         0.013699
3         CACM-2005         74        N         0.17         0.013514
3         CACM-1835         75        N         0.17         0.013333
3         CACM-0689         76        N         0.17         0.013158
3         CACM-3171         77        N         0.17         0.012987
3         CACM-3150         78        N         0.17         0.012821
3         CACM-2652         79        N         0.17         0.012658
3         CACM-0596         80        N         0.17         0.012500
3         CACM-1361         81        N         0.17         0.012346
3         CACM-2486         82        N         0.17         0.012195
3         CACM-3056         83        N         0.17         0.012048
3         CACM-1314         84        N         0.17         0.011905
3         CACM-3115         85        N         0.17         0.011765
3         CACM-2111         86        N         0.17         0.011628
3         CACM-0464         87        N         0.17         0.011494
3         CACM-2647         88        N         0.17         0.011364
3         CACM-2645         89        N         0.17         0.011236
3         CACM-1469         90        N         0.17         0.011111
3         CACM-2406         91        N         0.17         0.010989
3         CACM-2305         92        N         0.17         0.010870
3         CACM-1485         93        N         0.17         0.010753
3         CACM-1788         94        N         0.17         0.010638
3         CACM-2684         95        N         0.17         0.010526
3         CACM-1807         96        R         0.33         0.020833
3         CACM-2572         97        N         0.33         0.020619
3         CACM-1572         98        N         0.33         0.020408
3         CACM-3105         99        N         0.33         0.020202
3         CACM-1916         100       N         0.33         0.020000


QueryID: 4
P@K = 5: 0.166667
P@K = 20: 0.142857


Precision & Recall Tables

QueryID      DocId          Rank      R/N      Recall      Precision      
--------------------------------------------------------------------------------
4         CACM-0463         1         N         0.00         0.000000
4         CACM-3043         2         R         0.08         0.500000
4         CACM-1131         3         N         0.08         0.333333
4         CACM-1943         4         N         0.08         0.250000
4         CACM-2958         5         N         0.08         0.200000
4         CACM-1395         6         N         0.08         0.166667
4         CACM-2342         7         N         0.08         0.142857
4         CACM-2895         8         N         0.08         0.125000
4         CACM-2893         9         N         0.08         0.111111
4         CACM-3128         10        R         0.17         0.200000
4         CACM-2912         11        R         0.25         0.272727
4         CACM-2439         12        N         0.25         0.250000
4         CACM-3103         13        N         0.25         0.230769
4         CACM-2870         14        N         0.25         0.214286
4         CACM-3148         15        N         0.25         0.200000
4         CACM-1550         16        N         0.25         0.187500
4         CACM-0409         17        N         0.25         0.176471
4         CACM-2519         18        N         0.25         0.166667
4         CACM-2196         19        N         0.25         0.157895
4         CACM-0403         20        N         0.25         0.150000
4         CACM-2848         21        N         0.25         0.142857
4         CACM-1458         22        N         0.25         0.136364
4         CACM-2377         23        N         0.25         0.130435
4         CACM-1014         24        N         0.25         0.125000
4         CACM-3141         25        N         0.25         0.120000
4         CACM-2844         26        N         0.25         0.115385
4         CACM-2080         27        N         0.25         0.111111
4         CACM-2084         28        N         0.25         0.107143
4         CACM-2883         29        N         0.25         0.103448
4         CACM-2626         30        N         0.25         0.100000
4         CACM-2932         31        N         0.25         0.096774
4         CACM-2371         32        R         0.33         0.125000
4         CACM-3049         33        N         0.33         0.121212
4         CACM-3082         34        R         0.42         0.147059
4         CACM-2969         35        N         0.42         0.142857
4         CACM-0253         36        N         0.42         0.138889
4         CACM-0084         37        N         0.42         0.135135
4         CACM-0761         38        N         0.42         0.131579
4         CACM-2742         39        N         0.42         0.128205
4         CACM-1248         40        N         0.42         0.125000
4         CACM-2900         41        N         0.42         0.121951
4         CACM-2517         42        N         0.42         0.119048
4         CACM-3137         43        N         0.42         0.116279
4         CACM-3188         44        N         0.42         0.113636
4         CACM-1536         45        N         0.42         0.111111
4         CACM-3018         46        N         0.42         0.108696
4         CACM-1567         47        N         0.42         0.106383
4         CACM-3013         48        N         0.42         0.104167
4         CACM-1399         49        N         0.42         0.102041
4         CACM-0721         50        N         0.42         0.100000
4         CACM-1584         51        N         0.42         0.098039
4         CACM-2619         52        N         0.42         0.096154
4         CACM-1135         53        N         0.42         0.094340
4         CACM-2849         54        N         0.42         0.092593
4         CACM-1391         55        N         0.42         0.090909
4         CACM-0124         56        N         0.42         0.089286
4         CACM-1846         57        N         0.42         0.087719
4         CACM-1610         58        N         0.42         0.086207
4         CACM-2150         59        N         0.42         0.084746
4         CACM-2684         60        N         0.42         0.083333
4         CACM-2939         61        N         0.42         0.081967
4         CACM-0949         62        N         0.42         0.080645
4         CACM-0435         63        N         0.42         0.079365
4         CACM-2169         64        N         0.42         0.078125
4         CACM-2666         65        N         0.42         0.076923
4         CACM-2501         66        N         0.42         0.075758
4         CACM-1253         67        N         0.42         0.074627
4         CACM-2096         68        N         0.42         0.073529
4         CACM-1728         69        N         0.42         0.072464
4         CACM-0303         70        N         0.42         0.071429
4         CACM-2940         71        N         0.42         0.070423
4         CACM-1326         72        N         0.42         0.069444
4         CACM-1008         73        N         0.42         0.068493
4         CACM-1379         74        N         0.42         0.067568
4         CACM-2578         75        N         0.42         0.066667
4         CACM-1083         76        N         0.42         0.065789
4         CACM-2905         77        N         0.42         0.064935
4         CACM-2949         78        N         0.42         0.064103
4         CACM-1601         79        N         0.42         0.063291
4         CACM-0069         80        N         0.42         0.062500
4         CACM-2931         81        N         0.42         0.061728
4         CACM-1369         82        N         0.42         0.060976
4         CACM-1145         83        N         0.42         0.060241
4         CACM-0695         84        N         0.42         0.059524
4         CACM-1087         85        N         0.42         0.058824
4         CACM-0282         86        N         0.42         0.058140
4         CACM-1001         87        N         0.42         0.057471
4         CACM-1829         88        N         0.42         0.056818
4         CACM-0052         89        N         0.42         0.056180
4         CACM-0412         90        N         0.42         0.055556
4         CACM-1323         91        N         0.42         0.054945
4         CACM-1398         92        N         0.42         0.054348
4         CACM-1473         93        N         0.42         0.053763
4         CACM-1199         94        N         0.42         0.053191
4         CACM-2920         95        N         0.42         0.052632
4         CACM-1563         96        N         0.42         0.052083
4         CACM-1527         97        N         0.42         0.051546
4         CACM-2703         98        N         0.42         0.051020
4         CACM-2810         99        N         0.42         0.050505
4         CACM-1237         100       N         0.42         0.050000


QueryID: 5
P@K = 5: 0.000000
P@K = 20: 0.095238


Precision & Recall Tables

QueryID      DocId          Rank      R/N      Recall      Precision      
--------------------------------------------------------------------------------
5         CACM-1395         1         N         0.00         0.000000
5         CACM-0463         2         N         0.00         0.000000
5         CACM-0946         3         N         0.00         0.000000
5         CACM-1131         4         N         0.00         0.000000
5         CACM-1272         5         N         0.00         0.000000
5         CACM-1008         6         N         0.00         0.000000
5         CACM-3102         7         N         0.00         0.000000
5         CACM-1923         8         N         0.00         0.000000
5         CACM-2035         9         R         0.12         0.111111
5         CACM-2321         10        N         0.12         0.100000
5         CACM-1829         11        N         0.12         0.090909
5         CACM-2517         12        N         0.12         0.083333
5         CACM-0023         13        N         0.12         0.076923
5         CACM-0721         14        N         0.12         0.071429
5         CACM-2956         15        N         0.12         0.066667
5         CACM-2960         16        N         0.12         0.062500
5         CACM-2626         17        N         0.12         0.058824
5         CACM-2358         18        N         0.12         0.055556
5         CACM-2629         19        N         0.12         0.052632
5         CACM-1502         20        R         0.25         0.100000
5         CACM-3144         21        N         0.25         0.095238
5         CACM-0251         22        N         0.25         0.090909
5         CACM-2399         23        R         0.38         0.130435
5         CACM-0892         24        N         0.38         0.125000
5         CACM-1724         25        N         0.38         0.120000
5         CACM-2271         26        N         0.38         0.115385
5         CACM-2003         27        N         0.38         0.111111
5         CACM-2084         28        N         0.38         0.107143
5         CACM-1392         29        N         0.38         0.103448
5         CACM-3190         30        N         0.38         0.100000
5         CACM-1682         31        N         0.38         0.096774
5         CACM-1960         32        N         0.38         0.093750
5         CACM-1471         33        N         0.38         0.090909
5         CACM-1281         34        N         0.38         0.088235
5         CACM-2990         35        N         0.38         0.085714
5         CACM-1698         36        N         0.38         0.083333
5         CACM-2607         37        N         0.38         0.081081
5         CACM-1435         38        N         0.38         0.078947
5         CACM-1742         39        N         0.38         0.076923
5         CACM-2645         40        N         0.38         0.075000
5         CACM-1188         41        N         0.38         0.073171
5         CACM-2126         42        N         0.38         0.071429
5         CACM-1605         43        N         0.38         0.069767
5         CACM-2980         44        N         0.38         0.068182
5         CACM-2357         45        N         0.38         0.066667
5         CACM-1396         46        N         0.38         0.065217
5         CACM-2299         47        R         0.50         0.085106
5         CACM-2155         48        N         0.50         0.083333
5         CACM-1671         49        N         0.50         0.081633
5         CACM-2716         50        N         0.50         0.080000
5         CACM-0679         51        N         0.50         0.078431
5         CACM-1053         52        N         0.50         0.076923
5         CACM-0756         53        N         0.50         0.075472
5         CACM-2169         54        N         0.50         0.074074
5         CACM-2841         55        N         0.50         0.072727
5         CACM-0529         56        N         0.50         0.071429
5         CACM-2106         57        N         0.50         0.070175
5         CACM-3147         58        N         0.50         0.068966
5         CACM-1612         59        N         0.50         0.067797
5         CACM-3035         60        N         0.50         0.066667
5         CACM-2053         61        N         0.50         0.065574
5         CACM-0972         62        N         0.50         0.064516
5         CACM-1937         63        N         0.50         0.063492
5         CACM-1571         64        N         0.50         0.062500
5         CACM-2738         65        N         0.50         0.061538
5         CACM-1194         66        N         0.50         0.060606
5         CACM-2950         67        N         0.50         0.059701
5         CACM-3025         68        N         0.50         0.058824
5         CACM-2892         69        N         0.50         0.057971
5         CACM-1764         70        N         0.50         0.057143
5         CACM-1465         71        N         0.50         0.056338
5         CACM-0267         72        N         0.50         0.055556
5         CACM-2812         73        N         0.50         0.054795
5         CACM-2756         74        N         0.50         0.054054
5         CACM-1603         75        N         0.50         0.053333
5         CACM-0117         76        N         0.50         0.052632
5         CACM-0400         77        N         0.50         0.051948
5         CACM-2145         78        N         0.50         0.051282
5         CACM-1947         79        N         0.50         0.050633
5         CACM-1534         80        N         0.50         0.050000
5         CACM-2252         81        N         0.50         0.049383
5         CACM-1738         82        N         0.50         0.048780
5         CACM-2138         83        N         0.50         0.048193
5         CACM-0537         84        N         0.50         0.047619
5         CACM-2873         85        N         0.50         0.047059
5         CACM-1087         86        N         0.50         0.046512
5         CACM-3137         87        N         0.50         0.045977
5         CACM-0695         88        N         0.50         0.045455
5         CACM-2078         89        N         0.50         0.044944
5         CACM-1962         90        N         0.50         0.044444
5         CACM-1699         91        N         0.50         0.043956
5         CACM-1487         92        N         0.50         0.043478
5         CACM-1708         93        N         0.50         0.043011
5         CACM-1646         94        N         0.50         0.042553
5         CACM-2947         95        N         0.50         0.042105
5         CACM-2786         96        N         0.50         0.041667
5         CACM-1253         97        N         0.50         0.041237
5         CACM-0671         98        N         0.50         0.040816
5         CACM-2187         99        N         0.50         0.040404
5         CACM-0164         100       N         0.50         0.040000


QueryID: 6
P@K = 5: 0.000000
P@K = 20: 0.047619


Precision & Recall Tables

QueryID      DocId          Rank      R/N      Recall      Precision      
--------------------------------------------------------------------------------
6         CACM-3172         1         N         0.00         0.000000
6         CACM-0463         2         N         0.00         0.000000
6         CACM-1131         3         N         0.00         0.000000
6         CACM-1395         4         N         0.00         0.000000
6         CACM-2671         5         N         0.00         0.000000
6         CACM-3198         6         N         0.00         0.000000
6         CACM-1009         7         N         0.00         0.000000
6         CACM-2828         8         R         0.33         0.125000
6         CACM-3035         9         N         0.33         0.111111
6         CACM-2517         10        N         0.33         0.100000
6         CACM-0721         11        N         0.33         0.090909
6         CACM-0761         12        N         0.33         0.083333
6         CACM-3185         13        N         0.33         0.076923
6         CACM-0242         14        N         0.33         0.071429
6         CACM-2231         15        N         0.33         0.066667
6         CACM-2721         16        N         0.33         0.062500
6         CACM-1341         17        N         0.33         0.058824
6         CACM-1634         18        N         0.33         0.055556
6         CACM-2084         19        N         0.33         0.052632
6         CACM-2389         20        N         0.33         0.050000
6         CACM-2826         21        N         0.33         0.047619
6         CACM-2230         22        N         0.33         0.045455
6         CACM-2078         23        R         0.67         0.086957
6         CACM-0695         24        N         0.67         0.083333
6         CACM-2417         25        N         0.67         0.080000
6         CACM-2053         26        N         0.67         0.076923
6         CACM-2753         27        N         0.67         0.074074
6         CACM-2707         28        N         0.67         0.071429
6         CACM-3188         29        N         0.67         0.068966
6         CACM-0530         30        N         0.67         0.066667
6         CACM-2931         31        N         0.67         0.064516
6         CACM-0697         32        N         0.67         0.062500
6         CACM-1728         33        N         0.67         0.060606
6         CACM-1148         34        N         0.67         0.058824
6         CACM-0670         35        N         0.67         0.057143
6         CACM-2187         36        N         0.67         0.055556
6         CACM-1186         37        N         0.67         0.054054
6         CACM-0705         38        N         0.67         0.052632
6         CACM-3011         39        N         0.67         0.051282
6         CACM-1014         40        N         0.67         0.050000
6         CACM-1001         41        N         0.67         0.048780
6         CACM-0281         42        N         0.67         0.047619
6         CACM-0605         43        N         0.67         0.046512
6         CACM-1065         44        N         0.67         0.045455
6         CACM-2176         45        N         0.67         0.044444
6         CACM-0417         46        N         0.67         0.043478
6         CACM-1353         47        N         0.67         0.042553
6         CACM-1874         48        N         0.67         0.041667
6         CACM-2167         49        N         0.67         0.040816
6         CACM-2873         50        N         0.67         0.040000
6         CACM-0492         51        N         0.67         0.039216
6         CACM-1543         52        R         1.00         0.057692
6         CACM-2502         53        N         1.00         0.056604
6         CACM-1199         54        N         1.00         0.055556
6         CACM-2087         55        N         1.00         0.054545
6         CACM-2834         56        N         1.00         0.053571
6         CACM-2505         57        N         1.00         0.052632
6         CACM-0435         58        N         1.00         0.051724
6         CACM-2996         59        N         1.00         0.050847
6         CACM-1184         60        N         1.00         0.050000
6         CACM-2154         61        N         1.00         0.049180
6         CACM-2943         62        N         1.00         0.048387
6         CACM-2680         63        N         1.00         0.047619
6         CACM-2626         64        N         1.00         0.046875
6         CACM-2810         65        N         1.00         0.046154
6         CACM-0888         66        N         1.00         0.045455
6         CACM-2780         67        N         1.00         0.044776
6         CACM-1233         68        N         1.00         0.044118
6         CACM-0248         69        N         1.00         0.043478
6         CACM-3150         70        N         1.00         0.042857
6         CACM-1867         71        N         1.00         0.042254
6         CACM-1046         72        N         1.00         0.041667
6         CACM-2805         73        N         1.00         0.041096
6         CACM-3086         74        N         1.00         0.040541
6         CACM-1458         75        N         1.00         0.040000
6         CACM-2841         76        N         1.00         0.039474
6         CACM-3000         77        N         1.00         0.038961
6         CACM-0694         78        N         1.00         0.038462
6         CACM-2197         79        N         1.00         0.037975
6         CACM-0531         80        N         1.00         0.037500
6         CACM-2572         81        N         1.00         0.037037
6         CACM-2956         82        N         1.00         0.036585
6         CACM-2383         83        N         1.00         0.036145
6         CACM-1653         84        N         1.00         0.035714
6         CACM-2912         85        N         1.00         0.035294
6         CACM-1417         86        N         1.00         0.034884
6         CACM-1877         87        N         1.00         0.034483
6         CACM-1748         88        N         1.00         0.034091
6         CACM-0768         89        N         1.00         0.033708
6         CACM-0963         90        N         1.00         0.033333
6         CACM-0671         91        N         1.00         0.032967
6         CACM-2485         92        N         1.00         0.032609
6         CACM-1366         93        N         1.00         0.032258
6         CACM-1443         94        N         1.00         0.031915
6         CACM-1397         95        N         1.00         0.031579
6         CACM-1654         96        N         1.00         0.031250
6         CACM-2264         97        N         1.00         0.030928
6         CACM-0946         98        N         1.00         0.030612
6         CACM-2095         99        N         1.00         0.030303
6         CACM-3030         100       N         1.00         0.030000


